Name,Year,BroodYear,SYS,Age,AdultAge,Meas,ReturnLength
UU0313F023,2003,1998,UU,3,5,1.4744,790
UU0313F023,2003,1998,UU,4,5,1.2622,790
UU0313F025,2003,1998,UU,4,5,1.2043,830
UU0313F025,2003,1998,UU,1,5,0.3563,830
UU0313F025,2003,1998,UU,3,5,1.2143,830
UU0313F025,2003,1998,UU,2,5,1.1648,830
UU0313F026,2003,1998,UU,1,5,0.4246,770
UU0313F026,2003,1998,UU,2,5,1.3165,770
UU0313F026,2003,1998,UU,4,5,1.327,770
UU0313F026,2003,1998,UU,3,5,1.2156,770
UU0313F030,2003,1998,UU,4,5,0.942,855
UU0313F030,2003,1998,UU,3,5,1.5089,855
UU0313F030,2003,1998,UU,2,5,1.4456,855
UU0313F030,2003,1998,UU,1,5,0.3562,855
UU0314F001,2003,1997,UU,4,6,0.8304,820
UU0314F001,2003,1997,UU,2,6,1.2001,820
UU0314F001,2003,1997,UU,3,6,1.2154,820
UU0314F001,2003,1997,UU,5,6,0.8355,820
UU0314F001,2003,1997,UU,1,6,0.2603,820
UU0314F002,2003,1997,UU,2,6,1.3047,900
UU0314F002,2003,1997,UU,5,6,1.0188,900
UU0314F002,2003,1997,UU,1,6,0.3236,900
UU0314F002,2003,1997,UU,3,6,1.1008,900
UU0314F002,2003,1997,UU,4,6,1.4485,900
UU0314F003,2003,1997,UU,1,6,0.2877,875
UU0314F003,2003,1997,UU,5,6,0.7913,875
UU0314F003,2003,1997,UU,3,6,1.3875,875
UU0314F003,2003,1997,UU,4,6,1.2432,875
UU0314F003,2003,1997,UU,2,6,1.1855,875
UU0314F004,2003,1997,UU,4,6,0.9211,845
UU0314F004,2003,1997,UU,1,6,0.2928,845
UU0314F004,2003,1997,UU,2,6,1.1383,845
UU0314F004,2003,1997,UU,5,6,0.942,845
UU0314F004,2003,1997,UU,3,6,1.1558,845
UU0314F005,2003,1997,UU,2,6,1.3813,855
UU0314F005,2003,1997,UU,1,6,0.2895,855
UU0314F005,2003,1997,UU,3,6,1.2018,855
UU0314F005,2003,1997,UU,5,6,0.6867,855
UU0314F005,2003,1997,UU,4,6,0.7928,855
UU0314F006,2003,1997,UU,2,6,1.3189,835
UU0314F006,2003,1997,UU,5,6,0.7414,835
UU0314F006,2003,1997,UU,3,6,1.1081,835
UU0314F006,2003,1997,UU,1,6,0.3117,835
UU0314F006,2003,1997,UU,4,6,1.1306,835
UU0314F007,2003,1997,UU,3,6,1.1132,890
UU0314F007,2003,1997,UU,4,6,1.0018,890
UU0314F007,2003,1997,UU,1,6,0.4059,890
UU0314F007,2003,1997,UU,2,6,1.2723,890
UU0314F007,2003,1997,UU,5,6,0.6559,890
UU0314F008,2003,1997,UU,3,6,1.1645,925
UU0314F008,2003,1997,UU,5,6,0.6339,925
UU0314F008,2003,1997,UU,4,6,1.127,925
UU0314F008,2003,1997,UU,2,6,1.5297,925
UU0314F008,2003,1997,UU,1,6,0.3941,925
UU0314F009,2003,1997,UU,1,6,0.3837,840
UU0314F009,2003,1997,UU,4,6,1.1182,840
UU0314F009,2003,1997,UU,3,6,1.1906,840
UU0314F009,2003,1997,UU,2,6,1.4728,840
UU0314F009,2003,1997,UU,5,6,0.6063,840
UU0314F010,2003,1997,UU,3,6,1.1768,925
UU0314F010,2003,1997,UU,1,6,0.2775,925
UU0314F010,2003,1997,UU,2,6,1.1029,925
UU0314F010,2003,1997,UU,5,6,0.8582,925
UU0314F010,2003,1997,UU,4,6,1.0771,925
UU0314F011,2003,1997,UU,3,6,1.1612,915
UU0314F011,2003,1997,UU,2,6,1.1113,915
UU0314F011,2003,1997,UU,1,6,0.3168,915
UU0314F011,2003,1997,UU,5,6,0.9215,915
UU0314F011,2003,1997,UU,4,6,1.1682,915
UU0314F012,2003,1997,UU,3,6,1.0447,830
UU0314F012,2003,1997,UU,5,6,0.7911,830
UU0314F012,2003,1997,UU,2,6,1.3959,830
UU0314F012,2003,1997,UU,4,6,1.0959,830
UU0314F012,2003,1997,UU,1,6,0.401,830
UU0314F013,2003,1997,UU,1,6,0.3274,925
UU0314F013,2003,1997,UU,3,6,0.9575,925
UU0314F013,2003,1997,UU,4,6,1.1336,925
UU0314F013,2003,1997,UU,2,6,1.3566,925
UU0314F013,2003,1997,UU,5,6,0.7072,925
UU0314F014,2003,1997,UU,2,6,1.533,920
UU0314F014,2003,1997,UU,1,6,0.3116,920
UU0314F014,2003,1997,UU,3,6,1.0515,920
UU0314F014,2003,1997,UU,4,6,1.0997,920
UU0314F014,2003,1997,UU,5,6,0.9335,920
UU0314F015,2003,1997,UU,5,6,0.632,825
UU0314F015,2003,1997,UU,4,6,1.238,825
UU0314F015,2003,1997,UU,2,6,1.5342,825
UU0314F015,2003,1997,UU,3,6,1.3046,825
UU0314F015,2003,1997,UU,1,6,0.2414,825
UU0413F001,2004,1999,UU,1,5,0.3014,760
UU0413F001,2004,1999,UU,4,5,1.2503,760
UU0413F001,2004,1999,UU,2,5,1.3841,760
UU0413F001,2004,1999,UU,3,5,1.2108,760
UU0413F002,2004,1999,UU,2,5,1.3104,830
UU0413F002,2004,1999,UU,1,5,0.3289,830
UU0413F002,2004,1999,UU,3,5,1.0378,830
UU0413F002,2004,1999,UU,4,5,1.4112,830
UU0413F003,2004,1999,UU,4,5,1.2895,740
UU0413F003,2004,1999,UU,1,5,0.346,740
UU0413F003,2004,1999,UU,3,5,1.4078,740
UU0413F003,2004,1999,UU,2,5,1.1734,740
UU0413F004,2004,1999,UU,3,5,1.122,810
UU0413F004,2004,1999,UU,2,5,1.478,810
UU0413F004,2004,1999,UU,4,5,1.5346,810
UU0413F004,2004,1999,UU,1,5,0.3665,810
UU0413F005,2004,1999,UU,2,5,1.0157,780
UU0413F005,2004,1999,UU,1,5,0.334,780
UU0413F005,2004,1999,UU,4,5,1.1767,780
UU0413F005,2004,1999,UU,3,5,1.1903,780
UU0413F006,2004,1999,UU,4,5,1.3753,820
UU0413F006,2004,1999,UU,3,5,1.0686,820
UU0413F006,2004,1999,UU,1,5,0.3134,820
UU0413F006,2004,1999,UU,2,5,1.3464,820
UU0413F007,2004,1999,UU,3,5,1.259,830
UU0413F007,2004,1999,UU,1,5,0.2878,830
UU0413F007,2004,1999,UU,2,5,1.223,830
UU0413F007,2004,1999,UU,4,5,1.5861,830
UU0413F008,2004,1999,UU,4,5,1.3767,825
UU0413F008,2004,1999,UU,2,5,1.2462,825
UU0413F008,2004,1999,UU,3,5,0.9982,825
UU0413F008,2004,1999,UU,1,5,0.4024,825
UU0413F009,2004,1999,UU,1,5,0.3716,770
UU0413F009,2004,1999,UU,2,5,1.2759,770
UU0413F009,2004,1999,UU,4,5,1.3902,770
UU0413F009,2004,1999,UU,3,5,1.1817,770
UU0413F010,2004,1999,UU,4,5,0.8649,785
UU0413F010,2004,1999,UU,2,5,1.3548,785
UU0413F010,2004,1999,UU,3,5,1.1338,785
UU0413F010,2004,1999,UU,1,5,0.339,785
UU0413F011,2004,1999,UU,2,5,1.3308,775
UU0413F011,2004,1999,UU,4,5,1.129,775
UU0413F011,2004,1999,UU,3,5,1.0928,775
UU0413F011,2004,1999,UU,1,5,0.2878,775
UU0413F013,2004,1999,UU,2,5,1.5793,790
UU0413F013,2004,1999,UU,3,5,0.9919,790
UU0413F013,2004,1999,UU,1,5,0.3615,790
UU0413F013,2004,1999,UU,4,5,1.2028,790
UU0413F014,2004,1999,UU,2,5,1.3097,830
UU0413F014,2004,1999,UU,1,5,0.351,830
UU0413F014,2004,1999,UU,4,5,1.1524,830
UU0413F014,2004,1999,UU,3,5,1.0343,830
UU0413F015,2004,1999,UU,2,5,1.0481,715
UU0413F015,2004,1999,UU,3,5,1.3244,715
UU0413F015,2004,1999,UU,1,5,0.2844,715
UU0413F015,2004,1999,UU,4,5,1.1153,715
UU0413F016,2004,1999,UU,2,5,1.4437,795
UU0413F016,2004,1999,UU,1,5,0.2721,795
UU0413F016,2004,1999,UU,4,5,1.3495,795
UU0413F016,2004,1999,UU,3,5,1.0993,795
UU0413F018,2004,1999,UU,3,5,1.0654,785
UU0413F018,2004,1999,UU,1,5,0.2826,785
UU0413F018,2004,1999,UU,4,5,1.3768,785
UU0413F018,2004,1999,UU,2,5,1.2658,785
UU0413F020,2004,1999,UU,3,5,1.1288,835
UU0413F020,2004,1999,UU,4,5,1.3857,835
UU0413F020,2004,1999,UU,2,5,1.3378,835
UU0413F020,2004,1999,UU,1,5,0.3716,835
UU0414F001,2004,1998,UU,2,6,1.353,910
UU0414F001,2004,1998,UU,3,6,1.0224,910
UU0414F001,2004,1998,UU,1,6,0.329,910
UU0414F001,2004,1998,UU,4,6,1.2314,910
UU0414F001,2004,1998,UU,5,6,0.7108,910
UU0414F002,2004,1998,UU,2,6,1.1801,910
UU0414F002,2004,1998,UU,1,6,0.2004,910
UU0414F002,2004,1998,UU,4,6,0.7434,910
UU0414F002,2004,1998,UU,5,6,1.2229,910
UU0414F002,2004,1998,UU,3,6,1.0362,910
UU0414F003,2004,1998,UU,4,6,0.9712,850
UU0414F003,2004,1998,UU,5,6,0.5806,850
UU0414F003,2004,1998,UU,2,6,1.2915,850
UU0414F003,2004,1998,UU,1,6,0.382,850
UU0414F003,2004,1998,UU,3,6,1.0245,850
UU0414F004,2004,1998,UU,4,6,1.0996,840
UU0414F004,2004,1998,UU,5,6,0.5001,840
UU0414F004,2004,1998,UU,3,6,1.0328,840
UU0414F004,2004,1998,UU,2,6,1.2969,840
UU0414F004,2004,1998,UU,1,6,0.3134,840
UU0414F005,2004,1998,UU,5,6,0.8461,875
UU0414F005,2004,1998,UU,2,6,1.1987,875
UU0414F005,2004,1998,UU,3,6,0.8786,875
UU0414F005,2004,1998,UU,1,6,0.2586,875
UU0414F005,2004,1998,UU,4,6,1.1614,875
UU0414F006,2004,1998,UU,4,6,0.8924,840
UU0414F006,2004,1998,UU,3,6,1.0755,840
UU0414F006,2004,1998,UU,1,6,0.3254,840
UU0414F006,2004,1998,UU,2,6,1.4387,840
UU0414F006,2004,1998,UU,5,6,0.793,840
UU0414F007,2004,1998,UU,1,6,0.356,930
UU0414F007,2004,1998,UU,3,6,1.3747,930
UU0414F007,2004,1998,UU,2,6,1.4331,930
UU0414F007,2004,1998,UU,4,6,1.0445,930
UU0414F007,2004,1998,UU,5,6,0.8458,930
UU0414F008,2004,1998,UU,5,6,0.8492,860
UU0414F008,2004,1998,UU,4,6,0.9883,860
UU0414F008,2004,1998,UU,2,6,1.2916,860
UU0414F008,2004,1998,UU,3,6,1.2504,860
UU0414F008,2004,1998,UU,1,6,0.4062,860
UU0414F010,2004,1998,UU,5,6,1.026,830
UU0414F010,2004,1998,UU,3,6,1.1115,830
UU0414F010,2004,1998,UU,1,6,0.3168,830
UU0414F010,2004,1998,UU,2,6,1.151,830
UU0414F010,2004,1998,UU,4,6,1.0823,830
UU0414F011,2004,1998,UU,4,6,1.1373,880
UU0414F011,2004,1998,UU,2,6,1.2675,880
UU0414F011,2004,1998,UU,5,6,0.8717,880
UU0414F011,2004,1998,UU,1,6,0.2038,880
UU0414F011,2004,1998,UU,3,6,1.0379,880
UU0414F012,2004,1998,UU,5,6,0.8205,880
UU0414F012,2004,1998,UU,3,6,1.1904,880
UU0414F012,2004,1998,UU,2,6,1.1662,880
UU0414F012,2004,1998,UU,4,6,0.872,880
UU0414F012,2004,1998,UU,1,6,0.245,880
UU0414F014,2004,1998,UU,2,6,1.2158,835
UU0414F014,2004,1998,UU,5,6,0.5805,835
UU0414F014,2004,1998,UU,3,6,0.9868,835
UU0414F014,2004,1998,UU,4,6,0.9404,835
UU0414F014,2004,1998,UU,1,6,0.2553,835
UU0414F015,2004,1998,UU,5,6,0.8614,890
UU0414F015,2004,1998,UU,2,6,1.3462,890
UU0414F015,2004,1998,UU,4,6,0.9777,890
UU0414F015,2004,1998,UU,3,6,1.2312,890
UU0414F015,2004,1998,UU,1,6,0.2637,890
UU0414F016,2004,1998,UU,4,6,0.9111,870
UU0414F016,2004,1998,UU,1,6,0.3631,870
UU0414F016,2004,1998,UU,2,6,1.3789,870
UU0414F016,2004,1998,UU,3,6,1.235,870
UU0414F016,2004,1998,UU,5,6,0.7913,870
UU0414F019,2004,1998,UU,1,6,0.3611,890
UU0414F019,2004,1998,UU,2,6,1.4584,890
UU0414F019,2004,1998,UU,4,6,0.9451,890
UU0414F019,2004,1998,UU,3,6,1.2089,890
UU0414F019,2004,1998,UU,5,6,0.7173,890
UU0414F020,2004,1998,UU,5,6,0.6505,880
UU0414F020,2004,1998,UU,3,6,1.0616,880
UU0414F020,2004,1998,UU,2,6,1.2875,880
UU0414F020,2004,1998,UU,4,6,0.8956,880
UU0414F020,2004,1998,UU,1,6,0.2584,880
UU0414F021,2004,1998,UU,5,6,0.6662,895
UU0414F021,2004,1998,UU,3,6,1.3087,895
UU0414F021,2004,1998,UU,2,6,1.4162,895
UU0414F021,2004,1998,UU,1,6,0.3151,895
UU0414F021,2004,1998,UU,4,6,1.2313,895
UU0414F022,2004,1998,UU,4,6,1.1769,900
UU0414F022,2004,1998,UU,2,6,1.42,900
UU0414F022,2004,1998,UU,5,6,1.0944,900
UU0414F022,2004,1998,UU,1,6,0.2775,900
UU0414F022,2004,1998,UU,3,6,1.0295,900
UU0414F024,2004,1998,UU,5,6,0.7433,845
UU0414F024,2004,1998,UU,3,6,0.865,845
UU0414F024,2004,1998,UU,4,6,0.846,845
UU0414F024,2004,1998,UU,2,6,1.1645,845
UU0414F024,2004,1998,UU,1,6,0.3322,845
UU0414F025,2004,1998,UU,5,6,0.7279,805
UU0414F025,2004,1998,UU,3,6,1.3529,805
UU0414F025,2004,1998,UU,2,6,1.4611,805
UU0414F025,2004,1998,UU,4,6,1.2089,805
UU0414F025,2004,1998,UU,1,6,0.3099,805
UU0414F026,2004,1998,UU,2,6,1.3309,935
UU0414F026,2004,1998,UU,3,6,1.1906,935
UU0414F026,2004,1998,UU,1,6,0.3596,935
UU0414F026,2004,1998,UU,5,6,0.8151,935
UU0414F026,2004,1998,UU,4,6,1.0621,935
UU0414F028,2004,1998,UU,4,6,1.2329,900
UU0414F028,2004,1998,UU,3,6,1.0255,900
UU0414F028,2004,1998,UU,1,6,0.2431,900
UU0414F028,2004,1998,UU,2,6,1.5239,900
UU0414F028,2004,1998,UU,5,6,0.8098,900
UU0414F029,2004,1998,UU,1,6,0.2463,850
UU0414F029,2004,1998,UU,4,6,0.7996,850
UU0414F029,2004,1998,UU,5,6,0.8338,850
UU0414F029,2004,1998,UU,2,6,1.1798,850
UU0414F029,2004,1998,UU,3,6,1.0275,850
UU0414F030,2004,1998,UU,4,6,0.9661,905
UU0414F030,2004,1998,UU,1,6,0.2363,905
UU0414F030,2004,1998,UU,5,6,0.5396,905
UU0414F030,2004,1998,UU,2,6,1.4729,905
UU0414F030,2004,1998,UU,3,6,1.2882,905
UU0414F032,2004,1998,UU,3,6,1.0084,820
UU0414F032,2004,1998,UU,4,6,1.0141,820
UU0414F032,2004,1998,UU,1,6,0.3699,820
UU0414F032,2004,1998,UU,2,6,1.3994,820
UU0414F032,2004,1998,UU,5,6,0.7844,820
UU0513F001,2005,2000,UU,2,5,1.2719,775
UU0513F001,2005,2000,UU,3,5,1.6464,775
UU0513F001,2005,2000,UU,1,5,0.2669,775
UU0513F001,2005,2000,UU,4,5,1.1617,775
UU0513F002,2005,2000,UU,1,5,0.2628,765
UU0513F002,2005,2000,UU,4,5,0.6903,765
UU0513F002,2005,2000,UU,2,5,1.0663,765
UU0513F002,2005,2000,UU,3,5,1.3478,765
UU0513F003,2005,2000,UU,4,5,0.7471,785
UU0513F003,2005,2000,UU,1,5,0.3117,785
UU0513F003,2005,2000,UU,2,5,1.6379,785
UU0513F003,2005,2000,UU,3,5,1.2913,785
UU0513F004,2005,2000,UU,4,5,0.948,860
UU0513F004,2005,2000,UU,3,5,1.6128,860
UU0513F004,2005,2000,UU,1,5,0.2193,860
UU0513F004,2005,2000,UU,2,5,1.6669,860
UU0513F005,2005,2000,UU,3,5,1.8648,830
UU0513F005,2005,2000,UU,2,5,1.2036,830
UU0513F005,2005,2000,UU,1,5,0.4495,830
UU0513F005,2005,2000,UU,4,5,1.2388,830
UU0513F006,2005,2000,UU,4,5,0.9484,795
UU0513F006,2005,2000,UU,2,5,1.2535,795
UU0513F006,2005,2000,UU,3,5,1.3156,795
UU0513F006,2005,2000,UU,1,5,0.3652,795
UU0513F007,2005,2000,UU,1,5,0.3572,875
UU0513F007,2005,2000,UU,3,5,1.7329,875
UU0513F007,2005,2000,UU,2,5,1.264,875
UU0513F007,2005,2000,UU,4,5,1.2656,875
UU0513F008,2005,2000,UU,1,5,0.2762,785
UU0513F008,2005,2000,UU,4,5,1.0042,785
UU0513F008,2005,2000,UU,2,5,1.4692,785
UU0513F008,2005,2000,UU,3,5,1.6351,785
UU0513F009,2005,2000,UU,4,5,0.802,920
UU0513F009,2005,2000,UU,1,5,0.3253,920
UU0513F009,2005,2000,UU,3,5,1.8121,920
UU0513F009,2005,2000,UU,2,5,1.3154,920
UU0513F010,2005,2000,UU,3,5,1.0719,790
UU0513F010,2005,2000,UU,1,5,0.2872,790
UU0513F010,2005,2000,UU,2,5,1.2959,790
UU0513F010,2005,2000,UU,4,5,1.042,790
UU0513F011,2005,2000,UU,1,5,0.3125,810
UU0513F011,2005,2000,UU,3,5,1.184,810
UU0513F011,2005,2000,UU,2,5,1.2773,810
UU0513F011,2005,2000,UU,4,5,1.0562,810
UU0513F012,2005,2000,UU,1,5,0.3717,825
UU0513F012,2005,2000,UU,4,5,0.9186,825
UU0513F012,2005,2000,UU,3,5,1.3114,825
UU0513F012,2005,2000,UU,2,5,1.5214,825
UU0513F013,2005,2000,UU,3,5,1.4509,775
UU0513F013,2005,2000,UU,2,5,1.2782,775
UU0513F013,2005,2000,UU,1,5,0.3815,775
UU0513F013,2005,2000,UU,4,5,0.9563,775
UU0513F014,2005,2000,UU,1,5,0.3814,815
UU0513F014,2005,2000,UU,4,5,1.17,815
UU0513F014,2005,2000,UU,2,5,1.4079,815
UU0513F014,2005,2000,UU,3,5,1.1414,815
UU0513F015,2005,2000,UU,4,5,0.9932,815
UU0513F015,2005,2000,UU,2,5,1.0548,815
UU0513F015,2005,2000,UU,3,5,1.4836,815
UU0513F015,2005,2000,UU,1,5,0.2095,815
UU0513F016,2005,2000,UU,2,5,1.2504,740
UU0513F016,2005,2000,UU,1,5,0.266,740
UU0513F016,2005,2000,UU,4,5,1.2073,740
UU0513F016,2005,2000,UU,3,5,1.3238,740
UU0513F017,2005,2000,UU,1,5,0.3182,815
UU0513F017,2005,2000,UU,2,5,1.4338,815
UU0513F017,2005,2000,UU,3,5,1.5172,815
UU0513F017,2005,2000,UU,4,5,1.246,815
UU0513F018,2005,2000,UU,3,5,1.2717,745
UU0513F018,2005,2000,UU,4,5,1.0585,745
UU0513F018,2005,2000,UU,1,5,0.359,745
UU0513F018,2005,2000,UU,2,5,1.5586,745
UU0513F019,2005,2000,UU,4,5,1.252,800
UU0513F019,2005,2000,UU,2,5,1.1849,800
UU0513F019,2005,2000,UU,3,5,1.2326,800
UU0513F019,2005,2000,UU,1,5,0.3201,800
UU0513F020,2005,2000,UU,2,5,1.3232,845
UU0513F020,2005,2000,UU,3,5,1.5483,845
UU0513F020,2005,2000,UU,1,5,0.3329,845
UU0513F020,2005,2000,UU,4,5,1.1536,845
UU0513F021,2005,2000,UU,1,5,0.2809,785
UU0513F021,2005,2000,UU,3,5,1.379,785
UU0513F021,2005,2000,UU,2,5,0.9711,785
UU0513F021,2005,2000,UU,4,5,1.0674,785
UU0513F022,2005,2000,UU,4,5,1.0014,800
UU0513F022,2005,2000,UU,1,5,0.3872,800
UU0513F022,2005,2000,UU,3,5,1.6132,800
UU0513F022,2005,2000,UU,2,5,1.3787,800
UU0513F023,2005,2000,UU,3,5,1.3642,735
UU0513F023,2005,2000,UU,1,5,0.2727,735
UU0513F023,2005,2000,UU,2,5,1.2542,735
UU0513F023,2005,2000,UU,4,5,1.1582,735
UU0513F024,2005,2000,UU,4,5,0.6457,725
UU0513F024,2005,2000,UU,3,5,1.4001,725
UU0513F024,2005,2000,UU,1,5,0.3271,725
UU0513F024,2005,2000,UU,2,5,1.2541,725
UU0513F025,2005,2000,UU,4,5,1.008,810
UU0513F025,2005,2000,UU,2,5,1.3058,810
UU0513F025,2005,2000,UU,3,5,1.8216,810
UU0513F025,2005,2000,UU,1,5,0.3407,810
UU0514F001,2005,1999,UU,5,6,0.4813,865
UU0514F001,2005,1999,UU,1,6,0.2826,865
UU0514F001,2005,1999,UU,2,6,0.985,865
UU0514F001,2005,1999,UU,4,6,0.9887,865
UU0514F001,2005,1999,UU,3,6,1.7528,865
UU0514F002,2005,1999,UU,2,6,1.2384,845
UU0514F002,2005,1999,UU,4,6,0.9677,845
UU0514F002,2005,1999,UU,3,6,1.406,845
UU0514F002,2005,1999,UU,5,6,0.6319,845
UU0514F002,2005,1999,UU,1,6,0.3701,845
UU0514F003,2005,1999,UU,2,6,1.086,815
UU0514F003,2005,1999,UU,5,6,0.5137,815
UU0514F003,2005,1999,UU,1,6,0.358,815
UU0514F003,2005,1999,UU,4,6,1.0959,815
UU0514F003,2005,1999,UU,3,6,1.1835,815
UU0514F004,2005,1999,UU,4,6,0.8447,860
UU0514F004,2005,1999,UU,5,6,0.4944,860
UU0514F004,2005,1999,UU,3,6,1.3303,860
UU0514F004,2005,1999,UU,2,6,1.2724,860
UU0514F004,2005,1999,UU,1,6,0.3728,860
UU0514F005,2005,1999,UU,3,6,1.0727,830
UU0514F005,2005,1999,UU,4,6,1.0698,830
UU0514F005,2005,1999,UU,2,6,1.3176,830
UU0514F005,2005,1999,UU,1,6,0.2911,830
UU0514F005,2005,1999,UU,5,6,0.4528,830
UU0514F006,2005,1999,UU,2,6,1.1522,840
UU0514F006,2005,1999,UU,5,6,0.6881,840
UU0514F006,2005,1999,UU,1,6,0.3382,840
UU0514F006,2005,1999,UU,3,6,0.9421,840
UU0514F006,2005,1999,UU,4,6,1.2093,840
UU0514F007,2005,1999,UU,5,6,0.6734,845
UU0514F007,2005,1999,UU,4,6,0.9182,845
UU0514F007,2005,1999,UU,1,6,0.3031,845
UU0514F007,2005,1999,UU,3,6,0.9197,845
UU0514F007,2005,1999,UU,2,6,1.233,845
UU0514F008,2005,1999,UU,2,6,0.9375,825
UU0514F008,2005,1999,UU,1,6,0.269,825
UU0514F008,2005,1999,UU,4,6,1.1253,825
UU0514F008,2005,1999,UU,5,6,0.5904,825
UU0514F008,2005,1999,UU,3,6,0.8184,825
UU0514F009,2005,1999,UU,4,6,1.0906,800
UU0514F009,2005,1999,UU,3,6,0.8428,800
UU0514F009,2005,1999,UU,5,6,0.8636,800
UU0514F009,2005,1999,UU,1,6,0.3289,800
UU0514F009,2005,1999,UU,2,6,1.1292,800
UU0514F010,2005,1999,UU,1,6,0.3563,885
UU0514F010,2005,1999,UU,3,6,1.0141,885
UU0514F010,2005,1999,UU,2,6,1.1752,885
UU0514F010,2005,1999,UU,4,6,1.5642,885
UU0514F010,2005,1999,UU,5,6,0.6296,885
UU0514F011,2005,1999,UU,3,6,1.5171,950
UU0514F011,2005,1999,UU,4,6,1.2238,950
UU0514F011,2005,1999,UU,2,6,1.003,950
UU0514F011,2005,1999,UU,5,6,0.7031,950
UU0514F011,2005,1999,UU,1,6,0.3551,950
UU0514F012,2005,1999,UU,1,6,0.3693,820
UU0514F012,2005,1999,UU,5,6,0.5226,820
UU0514F012,2005,1999,UU,2,6,0.9512,820
UU0514F012,2005,1999,UU,4,6,0.7735,820
UU0514F012,2005,1999,UU,3,6,1.3645,820
UU0514F013,2005,1999,UU,4,6,0.9102,850
UU0514F013,2005,1999,UU,5,6,0.8735,850
UU0514F013,2005,1999,UU,2,6,1.0298,850
UU0514F013,2005,1999,UU,3,6,1.1281,850
UU0514F013,2005,1999,UU,1,6,0.3957,850
UU0514F014,2005,1999,UU,1,6,0.2508,800
UU0514F014,2005,1999,UU,5,6,0.7583,800
UU0514F014,2005,1999,UU,3,6,0.8659,800
UU0514F014,2005,1999,UU,4,6,0.9837,800
UU0514F014,2005,1999,UU,2,6,1.3967,800
UU0514F015,2005,1999,UU,5,6,0.6782,810
UU0514F015,2005,1999,UU,1,6,0.3247,810
UU0514F015,2005,1999,UU,4,6,0.8343,810
UU0514F015,2005,1999,UU,2,6,1.0428,810
UU0514F015,2005,1999,UU,3,6,1.1943,810
UU0514F016,2005,1999,UU,2,6,1.2897,890
UU0514F016,2005,1999,UU,3,6,1.0518,890
UU0514F016,2005,1999,UU,5,6,0.635,890
UU0514F016,2005,1999,UU,1,6,0.3548,890
UU0514F016,2005,1999,UU,4,6,1.0254,890
UU0514F017,2005,1999,UU,4,6,1.037,860
UU0514F017,2005,1999,UU,2,6,1.0563,860
UU0514F017,2005,1999,UU,5,6,0.7755,860
UU0514F017,2005,1999,UU,3,6,1.0986,860
UU0514F017,2005,1999,UU,1,6,0.3881,860
UU0514F018,2005,1999,UU,1,6,0.3939,885
UU0514F018,2005,1999,UU,5,6,0.6888,885
UU0514F018,2005,1999,UU,3,6,1.1991,885
UU0514F018,2005,1999,UU,4,6,1.1148,885
UU0514F018,2005,1999,UU,2,6,1.0944,885
UU0514F019,2005,1999,UU,4,6,0.87,825
UU0514F019,2005,1999,UU,2,6,1.0291,825
UU0514F019,2005,1999,UU,1,6,0.4079,825
UU0514F019,2005,1999,UU,3,6,1.3511,825
UU0514F019,2005,1999,UU,5,6,0.9221,825
UU0514F020,2005,1999,UU,4,6,0.8445,765
UU0514F020,2005,1999,UU,5,6,0.7741,765
UU0514F020,2005,1999,UU,2,6,0.9532,765
UU0514F020,2005,1999,UU,3,6,1.4362,765
UU0514F020,2005,1999,UU,1,6,0.358,765
UU0613F001,2006,2001,UU,4,5,1.4563,785
UU0613F001,2006,2001,UU,3,5,1.1927,785
UU0613F001,2006,2001,UU,1,5,0.2166,785
UU0613F001,2006,2001,UU,2,5,1.341,785
UU0613F002,2006,2001,UU,1,5,0.2035,850
UU0613F002,2006,2001,UU,3,5,1.3475,850
UU0613F002,2006,2001,UU,4,5,0.9908,850
UU0613F002,2006,2001,UU,2,5,1.209,850
UU0613F003,2006,2001,UU,1,5,0.3191,845
UU0613F003,2006,2001,UU,4,5,1.2352,845
UU0613F003,2006,2001,UU,3,5,1.5129,845
UU0613F003,2006,2001,UU,2,5,1.1217,845
UU0613F004,2006,2001,UU,2,5,1.1316,875
UU0613F004,2006,2001,UU,4,5,1.1832,875
UU0613F004,2006,2001,UU,3,5,1.4066,875
UU0613F004,2006,2001,UU,1,5,0.2389,875
UU0613F005,2006,2001,UU,2,5,1.389,875
UU0613F005,2006,2001,UU,1,5,0.2615,875
UU0613F005,2006,2001,UU,3,5,1.3893,875
UU0613F005,2006,2001,UU,4,5,1.0394,875
UU0613F006,2006,2001,UU,1,5,0.3425,790
UU0613F006,2006,2001,UU,4,5,0.9545,790
UU0613F006,2006,2001,UU,2,5,0.974,790
UU0613F006,2006,2001,UU,3,5,1.2661,790
UU0613F007,2006,2001,UU,4,5,1.3525,810
UU0613F007,2006,2001,UU,1,5,0.3295,810
UU0613F007,2006,2001,UU,3,5,1.0029,810
UU0613F007,2006,2001,UU,2,5,1.3752,810
UU0613F008,2006,2001,UU,4,5,1.0956,785
UU0613F008,2006,2001,UU,3,5,1.3442,785
UU0613F008,2006,2001,UU,2,5,1.0978,785
UU0613F008,2006,2001,UU,1,5,0.3455,785
UU0613F009,2006,2001,UU,1,5,0.3431,735
UU0613F009,2006,2001,UU,3,5,1.1456,735
UU0613F009,2006,2001,UU,4,5,1.1589,735
UU0613F009,2006,2001,UU,2,5,1.0342,735
UU0613F010,2006,2001,UU,4,5,0.932,830
